,Id,SalePrice
1072,2533,198137.58828657743
1073,2534,239815.81811934523
1074,2535,291665.5451224318
1075,2536,231242.04542843206
1076,2537,253510.285028349
1077,2538,184220.2481715178
1078,2539,178678.74996338823
1079,2540,178794.84098870528
1080,2541,177970.20260828492
1081,2542,166448.07021338376
1082,2543,131679.84701108636
1083,2544,120674.54251341253
1084,2545,142088.518990931
1085,2546,120959.43947388693
1086,2547,122231.33469131359
1087,2548,167189.96030659502
1088,2549,160533.0957686335
1089,2550,726808.0387187992
1090,2551,149238.5211178202
1091,2552,124755.8340954729
1092,2553,64324.17574091545
1093,2554,88888.09967134162
1094,2555,90078.69194953913
1095,2556,96210.20665335188
1096,2557,110687.98829735666
1097,2558,227009.50257324043
1098,2559,163896.13678639667
1099,2560,149722.23725936867
1100,2561,156342.31078236783
1101,2562,190641.4760091567
1102,2563,171045.87535369265
1103,2564,215446.90922170135
1104,2565,151550.80899079077
1105,2566,197767.32992080494
1106,2567,127346.1770655211
1107,2568,242160.6523386633
1108,2569,271000.2233763657
1109,2570,123443.04825976773
1110,2571,230444.43013436501
1111,2572,167289.12964022325
1112,2573,247199.86790527543
1113,2574,283587.1249111942
1114,2575,139364.77378694038
1115,2576,125017.38287707146
1116,2577,114620.14216287734
1117,2578,70870.891646615
1118,2579,73624.20950746283
1119,2580,68410.27587810835
1120,2581,124307.21485057392
1121,2582,91569.19768531651
1122,2583,293229.7882673304
1123,2584,176608.24765491072
1124,2585,192152.04413149392
1125,2586,223202.45230147414
1126,2587,201332.2233942105
1127,2588,146970.80607200036
1128,2589,146333.64707021118
1129,2590,184114.68595582977
1130,2591,212810.0216225436
1131,2592,205871.8256853143
1132,2593,251604.13143743167
1133,2594,182132.03567371515
1134,2595,211973.06854813785
1135,2596,268624.76468523155
1136,2597,191139.27483935782
1137,2598,284833.8501700949
1138,2599,361718.0713997836
1139,2600,217236.06063091097
1140,2601,129052.7934673498
1141,2602,83097.86190812656
1142,2603,93564.54633952127
1143,2604,86005.0685880821
1144,2605,67822.64031424193
1145,2606,136430.8819651103
1146,2607,234151.08441554278
1147,2608,197901.86372846426
1148,2609,173270.55655195483
1149,2610,113669.8447061269
1150,2611,158510.86422838556
1151,2612,146859.7928198079
1152,2613,129591.86030411968
1153,2614,125185.06903811258
1154,2615,166502.40338467842
1155,2616,140293.88410346513
1156,2617,216278.37229875548
1157,2618,275964.7929622197
1158,2619,199202.3557857751
1159,2620,197320.96602723355
1160,2621,181999.72388871305
1161,2622,193173.53831855778
1162,2623,248211.28346454713
1163,2624,282021.9060841001
1164,2625,309413.25084143464
1165,2626,173036.80768707846
1166,2627,179267.05894302478
1167,2628,451979.5868034747
1168,2629,505362.6873890406
1169,2630,398232.7337569777
1170,2631,477131.3397039253
1171,2632,420804.85381561075
1172,2633,323997.5129953103
1173,2634,412210.70482855383
1174,2635,152164.04175656725
1175,2636,185716.44172575633
1176,2637,189173.1262333123
1177,2638,264849.08060613443
1178,2639,178314.29951397228
1179,2640,151784.02248961598
1180,2641,115594.09153363461
1181,2642,182742.2326970201
1182,2643,100276.57286596257
1183,2644,107550.04378914034
1184,2645,106214.84867153181
1185,2646,84794.20490437491
1186,2647,104699.75402315639
1187,2648,148839.57649241464
1188,2649,148196.59339375468
1189,2650,122741.64599562543
1190,2651,139104.32427789218
1191,2652,409203.2480108754
1192,2653,243668.44981796137
1193,2654,265092.37968179426
1194,2655,386829.3880814059
1195,2656,332272.2467756494
1196,2657,357426.81025761715
1197,2658,318696.2395913898
1198,2659,314508.33439116523
1199,2660,342510.1733375728
1200,2661,353850.7286515983
1201,2662,361306.77408986405
1202,2663,278283.9255139479
1203,2664,285619.90286977397
1204,2665,326589.84638362826
1205,2666,289759.5280189874
1206,2667,173512.99247638433
1207,2668,177631.46892207087
1208,2669,180950.32996847312
1209,2670,278068.229561955
1210,2671,184826.63491824607
1211,2672,192083.18226670375
1212,2673,194923.72715071746
1213,2674,198185.04283947853
1214,2675,179856.94928521113
1215,2676,189506.66503027035
1216,2677,201471.06494657614
1217,2678,254901.46514581123
1218,2679,263837.6789783087
1219,2680,277834.19894333335
1220,2681,401128.088788591
1221,2682,310840.19435986364
1222,2683,484159.53617851844
1223,2684,311451.9114997238
1224,2685,311094.9598255151
1225,2686,256448.31787199966
1226,2687,301769.2160874646
1227,2688,206651.5821133779
1228,2689,216825.06591559708
1229,2690,413383.0366195581
1230,2691,198986.7590786483
1231,2692,145491.43330218538
1232,2693,201015.55637669913
1233,2694,136696.0122461716
1234,2695,189432.61356569594
1235,2696,180592.59048414833
1236,2697,201166.8952165759
1237,2698,205530.7117076858
1238,2699,160322.51053353504
1239,2700,139841.2165542831
1240,2701,134876.15541325117
1241,2702,105527.9420819079
1242,2703,112870.86057623723
1243,2704,136641.3540023728
1244,2705,118394.61614687103
1245,2706,96395.8787253733
1246,2707,110081.5203845567
1247,2708,144229.67741400682
1248,2709,113427.36476360702
1249,2710,138239.62669235095
1250,2711,281852.1592277959
1251,2712,357841.21259174356
1252,2713,162426.69394745823
1253,2714,149449.2483205445
1254,2715,169661.98509238407
1255,2716,128171.97101243612
1256,2717,206396.7277217847
1257,2718,228012.9094769896
1258,2719,138992.50060080749
1259,2720,165667.2372854342
1260,2721,131843.55572933174
1261,2722,169947.81478535457
1262,2723,131716.7949307423
1263,2724,129156.63792237433
1264,2725,129444.11959505081
1265,2726,151165.13832143132
1266,2727,152302.07886171644
1267,2728,169850.0337337636
1268,2729,156694.96674113732
1269,2730,153596.61572915057
1270,2731,128950.54915896707
1271,2732,143842.81982518802
1272,2733,161483.3128210139
1273,2734,142508.21660763386
1274,2735,143373.09336596998
1275,2736,145411.85854951278
1276,2737,114833.65202223336
1277,2738,139148.33149959534
1278,2739,159001.83273386114
1279,2740,137213.2633664024
1280,2741,158717.92874616053
1281,2742,150564.4620788487
1282,2743,163457.44942163638
1283,2744,162077.82692491094
1284,2745,131605.5949890459
1285,2746,150550.50466989088
1286,2747,137762.42467396567
1287,2748,114948.15992462503
1288,2749,130257.28313798684
1289,2750,129145.50761853851
1290,2751,137872.54697359545
1291,2752,190756.04111459746
1292,2753,153618.56313441315
1293,2754,233818.25081605476
1294,2755,136954.65132131617
1295,2756,85360.6364876511
1296,2757,59944.319629514874
1297,2758,64556.6788960225
1298,2759,161353.2344027162
1299,2760,150320.1343777415
1300,2761,144292.20051566258
1301,2762,145797.9957619991
1302,2763,188203.9753146199
1303,2764,142734.239695401
1304,2765,281513.09324344865
1305,2766,160184.55975910233
1306,2767,122155.97892925834
1307,2768,130952.22582623667
1308,2769,157108.41924334638
1309,2770,126385.27919462454
1310,2771,98549.48659248983
1311,2772,87183.15879746602
1312,2773,190105.81051624432
1313,2774,165189.77886222044
1314,2775,107179.72959455918
1315,2776,138474.02707170244
1316,2777,174814.46947492752
1317,2778,110428.79679889997
1318,2779,119343.90438831212
1319,2780,82574.8543470731
1320,2781,71672.92978197486
1321,2782,100093.3727091969
1322,2783,104673.27633678427
1323,2784,112485.76150823355
1324,2785,143271.4393859193
1325,2786,57676.82370695858
1326,2787,130864.7756974332
1327,2788,80022.95688645089
1328,2789,184159.20096467296
1329,2790,99201.84726094223
1330,2791,124353.18661053396
1331,2792,45032.57960500545
1332,2793,161608.0145148628
1333,2794,97778.08986774832
1334,2795,111236.9145621091
1335,2796,86366.49122040131
1336,2797,278376.88945762126
1337,2798,111961.99848421826
1338,2799,114712.37016994426
1339,2800,78682.55237661648
1340,2801,99773.18101273876
1341,2802,132233.59870617295
1342,2803,187922.52877189463
1343,2804,147713.10713411725
1344,2805,96825.44202794308
1345,2806,43886.04207704755
1346,2807,147166.1759754604
1347,2808,163310.19684967847
1348,2809,135189.8875555133
1349,2810,124975.4391102734
1350,2811,159599.27401777994
1351,2812,177763.96062490446
1352,2813,182353.23225224362
1353,2814,183399.6865491607
1354,2815,101838.83041282937
1355,2816,226259.63137269355
1356,2817,149994.94665689336
1357,2818,135663.12851156527
1358,2819,143778.3834978227
1359,2820,148133.88031898037
1360,2821,80205.66044966731
1361,2822,202570.13824641315
1362,2823,383410.5777816742
1363,2824,200830.0954043898
1364,2825,149881.8328766279
1365,2826,140423.0391263122
1366,2827,130448.64438634538
1367,2828,267109.0768060173
1368,2829,193956.04431848973
1369,2830,221017.8313391465
1370,2831,175303.83446020162
1371,2832,251810.8530088467
1372,2833,299612.1191813307
1373,2834,231098.71232031754
1374,2835,220332.2323006728
1375,2836,189931.2764172022
1376,2837,137843.70114539543
1377,2838,151073.65882478806
1378,2839,181959.56064972252
1379,2840,206472.20225264766
1380,2841,210681.21996848256
1381,2842,232753.54086220684
1382,2843,165074.19520203455
1383,2844,175880.5560470624
1384,2845,132242.33916902807
1385,2846,214596.46719900967
1386,2847,219189.23226559628
1387,2848,223471.029893125
1388,2849,204647.93254495453
1389,2850,275119.5743597828
1390,2851,224379.72564899927
1391,2852,231911.94896857138
1392,2853,241092.084063027
1393,2854,130332.33265468923
1394,2855,199148.8222663785
1395,2856,205158.8087365982
1396,2857,188692.15316277998
1397,2858,201227.49316754646
1398,2859,102560.69887603281
1399,2860,153208.75441029205
1400,2861,142627.32629426778
1401,2862,178011.11637403542
1402,2863,127608.57827404526
1403,2864,247279.60890081935
1404,2865,146277.7118829243
1405,2866,136593.77497996122
1406,2867,101977.41195188614
1407,2868,114372.5517613145
1408,2869,115525.65689122476
1409,2870,152027.5516834528
1410,2871,69036.3972066557
1411,2872,44670.84104315992
1412,2873,88084.73608737167
1413,2874,134463.8165702645
1414,2875,91906.36679129518
1415,2876,138998.28789324895
1416,2877,137375.05889263845
1417,2878,171323.0347141829
1418,2879,123870.23981218756
1419,2880,105943.78439530518
1420,2881,147449.1844089978
1421,2882,206032.26718219474
1422,2883,214674.60388145826
1423,2884,205889.1055959107
1424,2885,204327.3951529996
1425,2886,265574.88345658686
1426,2887,135584.337339597
1427,2888,147779.54157754165
1428,2889,68785.0265040184
1429,2890,86487.36493961261
1430,2891,159007.61229101612
1431,2892,-6651.00663656299
1432,2893,35590.08220114224
1433,2894,50693.14862995883
1434,2895,338145.29642285954
1435,2896,303341.9129777563
1436,2897,237468.9045885341
1437,2898,146978.412255996
1438,2899,211651.52128824443
1439,2900,150865.76764152054
1440,2901,230918.204024629
1441,2902,199278.6046833077
1442,2903,313441.63058777334
1443,2904,346783.5436832957
1444,2905,101848.51904671229
1445,2906,189415.2514734362
1446,2907,97434.47458874491
1447,2908,122363.02470927106
1448,2909,161002.16164145083
1449,2910,69740.01199729132
1450,2911,77988.76806743519
1451,2912,144725.2350516575
1452,2913,71103.43156540353
1453,2914,70029.5782944008
1454,2915,81426.34871162928
1455,2916,70654.76337125167
1456,2917,184712.1758692895
1457,2918,119270.54582613702
1458,2919,218532.02688784286
